title_list,view,upload_date,comment,likes_num,unlikes_num
전지현 엘라스틴 프로폴리테라 샴푸 TVC,"조회수 3,589회",2020. 4. 6.,댓글 4개,좋아요 36개,싫어요 없음
[베비언스] 핸드워시로 올바른 손씻기 습관 만들기!,조회수 722회,2020. 4. 6.,댓글 0개,좋아요 6개,싫어요 1개
[샤프란 아우라X펭수] 이제 펭수의 샤프란 아우라가 온다_메이킹필름,"조회수 189,184회",2020. 4. 2.,댓글 897개,"좋아요 9,667개",싫어요 63개
[베비언스]핑크퐁 무기자차 선케어,조회수 955회,2020. 4. 1.,댓글 0개,좋아요 8개,싫어요 없음
[샤프란 아우라X펭수] 이제 펭수의 샤프란 아우라가 온다_명탐정 펭수편,"조회수 1,330,788회",2020. 4. 1.,댓글 446개,"좋아요 5,095개",싫어요 12개
[샤프란 아우라X펭수] 이제 펭수의 샤프란 아우라가 온다_순간이동 펭수편,"조회수 47,576회",2020. 4. 1.,댓글 185개,"좋아요 3,226개",싫어요 14개
[샤프란 아우라X펭수] 이제 펭수의 샤프란 아우라가 온다,"조회수 844,115회",2020. 3. 26.,댓글 464개,"좋아요 4,354개",싫어요 27개
[케어존] 블랙헤드를 칫솔..아니 콧.솔.로 제거한다구???,"조회수 2,113회",2020. 3. 20.,댓글 1개,좋아요 4개,싫어요 1개
[후] 천기단 화현 아이세럼,"조회수 3,205회",2020. 3. 12.,댓글 1개,좋아요 26개,싫어요 1개
[SUM37] 전지현 스틸촬영 Behind The Scene 영상,"조회수 3,906회",2020. 3. 8.,댓글 9개,좋아요 53개,싫어요 2개
"[케어존X김동희] #복숭아토너패드 ""나랑 복숭아 할래?""","조회수 787,118회",2020. 3. 1.,댓글 76개,좋아요 476개,싫어요 5개
[아우라X펭수] 떤배님들~ 아우라와 꼴라보레이션 섬유유연제가 나와뜹니다↗!,"조회수 10,000회",2020. 2. 9.,댓글 23개,좋아요 516개,싫어요 2개
피로회복제 구론산인지! 원산지를 확인하세요 장편,"조회수 220,963회",2020. 1. 28.,댓글 52개,좋아요 122개,싫어요 8개
피로회복제 구론산인지! 원산지를 확인하세요 2편,"조회수 3,252,522회",2020. 1. 28.,댓글 2개,좋아요 25개,싫어요 1개
피로회복제 구론산인지! 원산지를 확인하세요 1편,"조회수 3,276,880회",2020. 1. 28.,댓글 6개,좋아요 25개,싫어요 4개
피로회복제 구론산인지! 원산지를 확인하세요 3편,"조회수 254,978회",2020. 1. 28.,댓글 0개,좋아요 14개,싫어요 5개
더히스토리오브후 로얄 홀리데이,"조회수 94,977회",2019. 12. 17.,댓글 1개,좋아요 21개,싫어요 1개
럭셔리 로얄홀리데이,"조회수 69,130회",2019. 12. 17.,댓글 0개,좋아요 12개,싫어요 1개
[숨37] DEEP CHANGE 로시크숨마 메이크업 X 아옳이,"조회수 755,056회",2019. 12. 11.,댓글 0개,좋아요 3개,싫어요 없음
수려한 효비담 레드바이옴 에센스 & 발효크림,"조회수 3,108,367회",2019. 12. 10.,댓글 9개,좋아요 50개,싫어요 2개
더 히스토리 오브 후: 공진향 미 궁중팩트,"조회수 294,534회",2019. 12. 3.,댓글 2개,좋아요 21개,싫어요 없음
[비욘드X데일리라이크] 2019 홀리데이 에디션★,"조회수 75,661회",2019. 11. 24.,댓글 1개,좋아요 2개,싫어요 1개
[숨37] DEEP CHANGE 시크릿 에센스 X 다영,"조회수 1,167회",2019. 11. 7.,댓글 0개,좋아요 6개,싫어요 1개
[숨37] DEEP CHANGE 시크릿 에센스 X 리안,"조회수 82,248회",2019. 10. 28.,댓글 0개,좋아요 4개,싫어요 없음
성장기 우리 아이 영양밸런스 UP! 베비언스 킨더밀쉬,"조회수 4,187회",2019. 10. 28.,NaN,좋아요 없음,싫어요 없음
[숨37] DEEP CHANGE 숨마 에센스 X 민가든,"조회수 270,182회",2019. 10. 27.,댓글 0개,좋아요 8개,싫어요 없음
[숨37] DEEP CHANGE 워터풀 워터젤 크림 X 뷰티파이미,"조회수 265,897회",2019. 10. 23.,댓글 0개,좋아요 3개,싫어요 없음
[이자녹스] 김희선도 놀란 30시간 지속 안티에이징♥ 더블이펙트 아이포올 크림,"조회수 1,766회",2019. 10. 15.,댓글 0개,좋아요 9개,싫어요 1개
"섬유유연제 속 미세플라스틱, 알고 계셨나요? 미세플라스틱 없는 섬유유연제, 샤프란 아우라 TVCF","조회수 6,567,119회",2019. 9. 30.,댓글 3개,좋아요 11개,싫어요 3개
